date,home_team,away_team,tournament,match_year,elo_diff,home_elo,away_elo,home_form_pts,away_form_pts,form_pts_diff,home_form_gf,away_form_gf,home_form_ga,away_form_ga,home_is_host,away_is_host,host_diff,is_knockout,result
1920-05-16,Switzerland,Netherlands,Friendly,1920,-416.0,1507.0,1923.0,0.8,1.6,-0.8,1.2,2.6,2.4,2.4,0,0,0,0,Home Win
1920-06-06,Sweden,Switzerland,Friendly,1920,156.0,1663.0,1507.0,0.6,1.2,-0.6,2.0,1.2,3.0,2.2,0,0,0,0,Away Win
1920-06-27,Norway,Sweden,Friendly,1920,-173.0,1490.0,1663.0,2.0,0.6,1.4,2.4,1.8,1.6,2.8,0,0,0,0,Away Win
1920-06-27,Switzerland,Germany,Friendly,1920,-152.0,1507.0,1659.0,1.8,0.2,1.6,1.4,2.0,2.0,4.0,0,0,0,0,Home Win
1920-07-18,Uruguay,Argentina,Copa Premio Honor Uruguayo,1920,50.0,1977.0,1927.0,2.4,0.6,1.7999999999999998,2.6,2.2,2.2,2.6,0,0,0,0,Home Win
1920-07-25,Argentina,Uruguay,Copa Newton,1920,-50.0,1927.0,1977.0,0.6,2.4,-1.7999999999999998,2.0,2.2,2.2,2.0,0,0,0,0,Away Win
1920-08-08,Argentina,Uruguay,Copa Premio Honor Argentino,1920,-50.0,1927.0,1977.0,0.6,2.4,-1.7999999999999998,2.0,2.4,2.4,2.0,0,0,0,0,Home Win
1920-08-29,Netherlands,Sweden,Olympic Games,1920,260.0,1923.0,1663.0,1.4,1.2,0.19999999999999996,2.0,2.2,2.0,2.2,0,0,0,0,Home Win
1920-08-31,Belgium,Netherlands,Olympic Games,1920,-153.0,1770.0,1923.0,0.8,1.4,-0.5999999999999999,2.8,2.2,2.4,2.4,0,0,0,0,Home Win
1920-09-12,Uruguay,Argentina,Copa América,1920,50.0,1977.0,1927.0,1.8,1.2,0.6000000000000001,2.0,2.0,2.0,2.0,0,0,0,0,Draw
1920-09-18,Brazil,Uruguay,Copa América,1920,-77.0,1900.0,1977.0,1.6,2.0,-0.3999999999999999,2.0,2.0,1.8,1.0,0,0,0,0,Away Win
1920-09-25,Argentina,Brazil,Copa América,1920,27.0,1927.0,1900.0,0.8,1.6,-0.8,1.0,1.8,2.0,2.4,0,0,0,0,Home Win
1920-09-26,Austria,Germany,Friendly,1920,143.0,1802.0,1659.0,1.8,0.2,1.6,2.0,2.0,1.4,3.8,0,0,0,0,Home Win
1920-09-26,Sweden,Norway,Friendly,1920,173.0,1663.0,1490.0,1.2,2.0,-0.8,2.4,2.4,2.4,1.8,0,0,0,0,Draw
1921-03-06,Belgium,France,Friendly,1921,307.0,1928.0,1621.0,1.4,2.2,-0.8000000000000003,3.0,2.4,1.6,1.6,0,0,0,0,Home Win
1921-03-26,Austria,Sweden,Friendly,1921,175.0,1824.0,1649.0,2.4,0.8,1.5999999999999999,2.4,1.6,1.2,2.2,0,0,0,0,Draw
1921-04-09,Scotland,England,British Home Championship,1921,-82.0,1872.0,1954.0,1.0,1.6,-0.6000000000000001,1.8,1.8,1.8,1.8,0,0,0,0,Home Win
1921-04-14,Paraguay,Argentina,Friendly,1921,-176.0,1757.0,1933.0,3.0,1.4,1.6,3.0,1.2,1.0,1.4,0,0,0,0,Draw
1921-05-01,Switzerland,Austria,Friendly,1921,-264.0,1560.0,1824.0,1.8,2.0,-0.19999999999999996,1.6,2.6,1.8,1.6,0,0,0,0,Draw
1921-05-05,Germany,Austria,Friendly,1921,-171.0,1653.0,1824.0,0.2,1.6,-1.4000000000000001,2.0,2.8,3.8,2.0,0,0,0,0,Draw
1921-05-15,Belgium,Netherlands,Friendly,1921,82.0,1928.0,1846.0,2.0,0.8,1.2,3.2,1.6,1.0,2.8,0,0,0,0,Draw
1921-05-21,Belgium,England,Friendly,1921,-26.0,1928.0,1954.0,2.0,1.4,0.6000000000000001,3.0,1.6,0.8,2.2,0,0,0,0,Away Win
1921-06-19,Norway,Sweden,Friendly,1921,-114.0,1535.0,1649.0,1.6,1.0,0.6000000000000001,2.0,1.8,1.6,1.6,0,0,0,0,Home Win
1921-07-24,Sweden,Austria,Friendly,1921,-175.0,1649.0,1824.0,1.0,1.8,-0.8,2.0,3.0,2.0,2.0,0,0,0,0,Away Win
1921-09-18,Sweden,Norway,Friendly,1921,114.0,1649.0,1535.0,0.4,1.6,-1.2000000000000002,1.6,1.8,2.6,1.2,0,0,0,0,Away Win
1921-10-02,Argentina,Brazil,Copa América,1921,111.0,1933.0,1822.0,1.6,1.0,0.6000000000000001,1.4,1.2,1.2,2.6,0,0,0,0,Home Win
1921-10-09,Paraguay,Uruguay,Copa América,1921,-277.0,1757.0,2034.0,2.0,2.0,0.0,2.5,2.4,1.5,0.6,0,0,0,0,Home Win
1921-10-12,Brazil,Paraguay,Copa América,1921,65.0,1822.0,1757.0,0.8,2.3333333333333335,-1.5333333333333334,0.8,2.3333333333333335,2.4,1.3333333333333333,0,0,0,0,Home Win
1921-10-16,Argentina,Paraguay,Copa América,1921,176.0,1933.0,1757.0,1.6,1.75,-0.1499999999999999,1.4,1.75,1.2,1.75,0,0,0,0,Home Win
1921-10-23,Brazil,Uruguay,Copa América,1921,-212.0,1822.0,2034.0,0.8,1.4,-0.5999999999999999,1.2,2.2,2.4,1.0,0,0,0,0,Away Win
1921-10-30,Argentina,Uruguay,Copa América,1921,-101.0,1933.0,2034.0,2.0,1.4,0.6000000000000001,1.8,2.0,1.0,1.0,0,0,0,0,Home Win
1921-11-02,Uruguay,Paraguay,Friendly,1921,277.0,2034.0,1757.0,1.4,1.4,0.0,2.0,1.4,1.0,2.0,0,0,0,0,Home Win
1921-11-13,France,Netherlands,Friendly,1921,-225.0,1621.0,1846.0,1.6,1.0,0.6000000000000001,1.8,1.6,1.6,2.2,0,0,0,0,Away Win
1922-01-15,France,Belgium,Friendly,1922,-275.0,1607.0,1882.0,1.4,1.4,0.0,1.4,1.6,2.2,1.2,0,0,0,0,Home Win
1922-03-26,Belgium,Netherlands,Friendly,1922,17.0,1882.0,1865.0,1.4,1.4,0.0,1.6,2.4,1.2,2.0,0,0,0,0,Home Win
1922-03-26,Germany,Switzerland,Friendly,1922,96.0,1653.0,1557.0,0.4,2.0,-1.6,2.4,1.8,4.0,1.2,0,0,0,0,Draw
1922-04-08,England,Scotland,British Home Championship,1922,1.0,1926.0,1925.0,1.8,1.4,0.40000000000000013,1.8,2.2,2.0,1.6,0,0,0,0,Away Win
1922-04-23,Austria,Germany,Friendly,1922,193.0,1846.0,1653.0,1.8,0.6,1.2000000000000002,2.6,2.4,2.0,3.2,0,0,0,0,Away Win
1922-05-07,Netherlands,Belgium,Friendly,1922,-17.0,1865.0,1882.0,1.4,1.4,0.0,2.2,1.8,2.4,1.2,0,0,0,0,Away Win
1922-06-11,Austria,Switzerland,Friendly,1922,289.0,1846.0,1557.0,1.2,2.2,-1.0000000000000002,2.0,2.2,2.0,1.2,0,0,0,0,Home Win
1922-06-11,Norway,France,Friendly,1922,-27.0,1580.0,1607.0,2.0,1.2,0.8,2.2,1.0,1.0,2.8,0,0,0,0,Home Win
1922-08-23,Sweden,Norway,Friendly,1922,12.0,1592.0,1580.0,0.4,2.0,-1.6,0.8,2.6,2.2,0.8,0,0,0,0,Draw
1922-09-24,Brazil,Paraguay,Copa América,1922,88.0,1839.0,1751.0,0.6,0.8,-0.20000000000000007,0.8,1.2,2.2,2.6,0,0,0,0,Draw
1922-09-24,Norway,Sweden,Friendly,1922,-12.0,1580.0,1592.0,2.2,0.4,1.8000000000000003,2.6,0.8,0.2,2.2,0,0,0,0,Away Win
1922-10-01,Brazil,Uruguay,Copa América,1922,-151.0,1839.0,1990.0,0.8,1.8,-1.0,1.0,2.6,1.2,1.2,0,0,0,0,Draw
1922-10-08,Argentina,Uruguay,Copa América,1922,-29.0,1961.0,1990.0,2.0,1.4,0.6000000000000001,1.6,1.4,1.0,1.2,0,0,0,0,Away Win
1922-10-12,Paraguay,Uruguay,Copa América,1922,-239.0,1751.0,1990.0,0.8,2.0,-1.2,1.0,1.4,2.4,0.8,0,0,0,0,Home Win
1922-10-15,Brazil,Argentina,Copa América,1922,-122.0,1839.0,1961.0,1.0,2.0,-1.0,1.0,1.4,0.8,0.6,0,0,0,0,Home Win
1922-10-18,Argentina,Paraguay,Copa América,1922,210.0,1961.0,1751.0,1.8,0.8,1.0,1.0,0.8,0.6,2.2,0,0,0,0,Home Win
1922-10-22,Brazil,Argentina,Copa Roca,1922,-122.0,1839.0,1961.0,1.6,1.8,-0.19999999999999996,1.4,1.2,0.6,0.6,0,0,0,0,Home Win
1922-10-29,Brazil,Paraguay,Friendly,1922,88.0,1839.0,1751.0,1.6,0.8,0.8,1.2,0.8,0.8,2.0,0,0,0,0,Home Win
1922-11-06,Brazil,Paraguay,Copa América,1922,88.0,1839.0,1751.0,2.2,0.8,1.4000000000000001,1.6,1.0,0.6,2.0,0,0,0,0,Home Win
1922-11-12,Uruguay,Argentina,Copa Lipton,1922,29.0,1990.0,1961.0,1.4,1.2,0.19999999999999996,1.0,0.8,0.8,1.0,0,0,0,0,Home Win
1922-11-19,Switzerland,Netherlands,Friendly,1922,-308.0,1557.0,1865.0,1.6,0.8,0.8,2.0,1.4,2.4,2.0,0,0,0,0,Home Win
1922-12-10,Uruguay,Argentina,Copa Premio Honor Uruguayo,1922,29.0,1990.0,1961.0,2.0,0.6,1.4,1.2,0.6,0.6,1.2,0,0,0,0,Home Win
1922-12-17,Argentina,Uruguay,Copa Newton,1922,-29.0,1961.0,1990.0,0.6,2.0,-1.4,0.6,0.6,1.2,0.2,0,0,0,0,Draw
1923-01-21,Switzerland,Austria,Friendly,1923,-245.0,1600.0,1845.0,1.6,1.6,0.0,2.8,3.0,2.4,1.8,0,0,0,0,Home Win
1923-01-28,Spain,France,Friendly,1923,436.0,2034.0,1598.0,3.0,0.6,2.4,3.0,0.6,0.5,4.0,0,0,0,0,Home Win
1923-02-04,Belgium,Spain,Friendly,1923,-152.0,1882.0,2034.0,1.4,3.0,-1.6,1.6,3.0,1.2,0.3333333333333333,0,0,0,0,Home Win
1923-02-25,Belgium,France,Friendly,1923,284.0,1882.0,1598.0,1.8,0.6,1.2000000000000002,1.6,0.4,1.0,4.0,0,0,0,0,Home Win
1923-03-19,England,Belgium,Friendly,1923,30.0,1912.0,1882.0,1.2,2.4,-1.2,1.6,2.4,2.2,0.8,0,0,0,0,Home Win
1923-04-02,Netherlands,France,Friendly,1923,214.0,1812.0,1598.0,0.8,0.6,0.20000000000000007,1.4,0.6,2.4,3.8,0,0,0,0,Home Win
1923-04-14,Scotland,England,British Home Championship,1923,18.0,1930.0,1912.0,1.8,1.8,0.0,2.2,2.6,1.4,1.8,0,0,0,0,Draw
1923-04-22,France,Switzerland,Friendly,1923,-2.0,1598.0,1600.0,0.0,1.6,-1.6,0.4,2.4,5.2,2.2,0,0,0,0,Draw
1923-04-29,Netherlands,Belgium,Friendly,1923,-70.0,1812.0,1882.0,1.2,2.4,-1.2,2.8,2.4,2.4,1.6,0,0,0,0,Draw
1923-05-10,France,England,Friendly,1923,-314.0,1598.0,1912.0,0.2,1.4,-1.2,0.8,2.0,4.8,1.4,0,0,0,0,Away Win
1923-05-10,Germany,Netherlands,Friendly,1923,-135.0,1677.0,1812.0,1.0,0.8,0.19999999999999996,2.0,2.0,2.4,2.6,0,0,0,0,Draw
1923-05-20,Argentina,Paraguay,Copa Chevallier Boutell,1923,140.0,1891.0,1751.0,0.8,0.8,0.0,1.0,0.6,1.2,1.8,0,0,0,0,Away Win
1923-05-21,Sweden,England,Friendly,1923,-269.0,1643.0,1912.0,0.8,2.0,-1.2,1.4,2.8,1.8,1.0,0,0,0,0,Away Win
1923-05-24,Sweden,England,Friendly,1923,-269.0,1643.0,1912.0,0.8,2.0,-1.2,1.6,3.2,2.0,1.4,0,0,0,0,Away Win
1923-05-25,Argentina,Paraguay,Copa Chevallier Boutell,1923,140.0,1891.0,1751.0,0.2,1.2,-1.0,0.6,0.8,1.6,1.6,0,0,0,0,Home Win
1923-06-03,Switzerland,Germany,Friendly,1923,-77.0,1600.0,1677.0,1.6,1.2,0.40000000000000013,2.4,1.8,2.2,1.6,0,0,0,0,Away Win
1923-06-10,Sweden,Austria,Friendly,1923,-202.0,1643.0,1845.0,0.8,1.4,-0.5999999999999999,1.6,2.6,2.0,1.8,0,0,0,0,Home Win
1923-06-16,Australia,New Zealand,Soccer Ashes,1923,44.0,1572.0,1528.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0,0,0,0,Away Win
1923-06-21,Norway,Switzerland,Friendly,1923,7.0,1607.0,1600.0,2.0,1.4,0.6000000000000001,2.6,2.2,1.2,2.2,0,0,0,0,Draw
1923-06-24,Argentina,Uruguay,Copa Lipton,1923,-105.0,1891.0,1996.0,0.8,2.0,-1.2,0.6,1.0,1.2,0.6,0,0,0,0,Draw
1923-06-29,Sweden,Germany,Friendly,1923,-34.0,1643.0,1677.0,1.4,1.8,-0.40000000000000013,2.4,1.8,1.8,1.2,0,0,0,0,Home Win
1923-06-30,Australia,New Zealand,Soccer Ashes,1923,44.0,1572.0,1528.0,1.5,1.5,0.0,2.0,2.0,2.0,2.0,0,0,0,0,Away Win
1923-07-15,Argentina,Uruguay,Friendly,1923,-105.0,1891.0,1996.0,1.0,1.6,-0.6000000000000001,0.6,0.8,1.0,0.6,0,0,0,0,Draw
1923-07-22,Uruguay,Argentina,Copa Premio Honor Uruguayo,1923,105.0,1996.0,1891.0,1.8,1.2,0.6000000000000001,1.2,1.0,0.8,1.2,0,0,0,0,Draw
1923-09-16,Norway,Sweden,Friendly,1923,-36.0,1607.0,1643.0,1.6,1.8,-0.19999999999999996,2.4,2.8,1.4,2.0,0,0,0,0,Away Win
1923-09-30,Uruguay,Argentina,Copa Premio Honor Uruguayo,1923,105.0,1996.0,1891.0,1.4,1.2,0.19999999999999996,1.4,1.0,1.2,1.2,0,0,0,0,Away Win
1923-10-28,France,Norway,Friendly,1923,-9.0,1598.0,1607.0,0.2,1.0,-0.8,1.0,2.2,4.2,2.0,0,0,0,0,Away Win
1923-10-29,Argentina,Paraguay,Copa América,1923,140.0,1891.0,1751.0,1.8,0.6,1.2000000000000002,1.4,0.6,0.8,1.8,0,0,0,0,Home Win
1923-11-01,Belgium,England,Friendly,1923,-30.0,1882.0,1912.0,2.0,2.6,-0.6000000000000001,1.8,3.8,1.8,1.4,0,0,0,0,Draw
1923-11-04,Germany,Norway,Friendly,1923,70.0,1677.0,1607.0,1.6,1.0,0.6000000000000001,1.4,1.2,1.0,2.0,0,0,0,0,Home Win
1923-11-04,Uruguay,Paraguay,Copa América,1923,245.0,1996.0,1751.0,0.8,0.6,0.20000000000000007,1.2,1.2,1.6,2.2,0,0,0,0,Home Win
1923-11-11,Brazil,Paraguay,Copa América,1923,148.0,1899.0,1751.0,2.6,0.6,2.0,2.0,1.0,0.4,2.0,0,0,0,0,Away Win
1923-11-18,Argentina,Brazil,Copa América,1923,-8.0,1891.0,1899.0,1.8,2.4,-0.5999999999999999,2.0,2.0,1.4,0.6,0,0,0,0,Home Win
1923-11-22,Brazil,Paraguay,Friendly,1923,148.0,1899.0,1751.0,1.8,1.2,0.6000000000000001,1.8,1.2,1.0,1.4,0,0,0,0,Home Win
1923-11-25,Netherlands,Switzerland,Friendly,1923,212.0,1812.0,1600.0,1.0,1.6,-0.6000000000000001,2.0,2.4,1.8,1.2,0,0,0,0,Home Win
1923-11-25,Uruguay,Brazil,Copa América,1923,97.0,1996.0,1899.0,1.2,1.8,-0.6000000000000001,1.2,1.8,1.2,0.8,0,0,0,0,Home Win
1923-12-02,Argentina,Brazil,Friendly,1923,-8.0,1891.0,1899.0,2.2,1.2,1.0000000000000002,2.4,1.4,1.6,1.0,0,0,0,0,Away Win
1923-12-02,Uruguay,Argentina,Copa América,1923,105.0,1996.0,1891.0,1.6,2.2,-0.6000000000000001,1.6,2.4,1.4,1.6,0,0,0,0,Home Win
1923-12-09,Argentina,Brazil,Copa Roca,1923,-8.0,1891.0,1899.0,1.8,1.2,0.6000000000000001,1.6,1.2,1.6,1.0,0,0,0,0,Home Win
1923-12-16,Spain,Portugal,Friendly,1923,340.0,2034.0,1694.0,2.25,0.0,2.25,2.25,1.0,0.5,2.0,0,0,0,0,Home Win
1924-01-13,France,Belgium,Friendly,1924,-337.0,1560.0,1897.0,0.2,1.6,-1.4000000000000001,1.0,1.8,4.0,2.0,0,0,0,0,Home Win
1924-01-13,Germany,Austria,Friendly,1924,-144.0,1661.0,1805.0,2.0,1.2,0.8,1.2,2.4,0.6,2.0,0,0,0,0,Home Win
1924-03-23,Netherlands,Belgium,Friendly,1924,-77.0,1820.0,1897.0,1.6,1.0,0.6000000000000001,2.6,1.6,1.6,2.4,0,0,0,0,Draw
1924-03-23,Switzerland,France,Friendly,1924,38.0,1598.0,1560.0,1.0,0.8,0.19999999999999996,1.6,1.2,2.0,3.2,0,0,0,0,Home Win
1924-04-12,England,Scotland,British Home Championship,1924,-39.0,1904.0,1943.0,2.2,2.0,0.20000000000000018,3.0,2.6,1.6,1.6,0,0,0,0,Draw
1924-04-21,Netherlands,Germany,Friendly,1924,159.0,1820.0,1661.0,1.8,2.0,-0.19999999999999996,2.8,1.6,0.8,1.2,0,0,0,0,Away Win
1924-04-27,Belgium,Netherlands,Friendly,1924,77.0,1897.0,1820.0,0.6,1.2,-0.6,1.0,1.2,2.4,0.8,0,0,0,0,Draw
1924-05-15,Paraguay,Argentina,Copa Chevallier Boutell,1924,-136.0,1767.0,1903.0,0.6,1.8,-1.2000000000000002,0.8,1.6,1.8,1.6,0,0,0,0,Away Win
1924-05-17,France,England,Friendly,1924,-344.0,1560.0,1904.0,0.8,2.2,-1.4000000000000001,1.0,2.8,2.2,1.4,0,0,0,0,Away Win
1924-05-18,Paraguay,Argentina,Copa Chevallier Boutell,1924,-136.0,1767.0,1903.0,0.6,1.8,-1.2000000000000002,1.0,1.4,2.2,1.2,0,0,0,0,Home Win
1924-05-25,Argentina,Uruguay,Copa Newton,1924,-96.0,1903.0,1999.0,1.2,2.0,-0.8,1.2,1.6,1.4,1.0,0,0,0,0,Home Win
1924-05-25,Uruguay,Argentina,Copa Lipton,1924,96.0,1999.0,1903.0,2.0,1.2,0.8,1.6,1.2,1.0,1.4,0,0,0,0,Home Win
1924-05-29,Sweden,Belgium,Olympic Games,1924,-232.0,1665.0,1897.0,1.8,0.8,1.0,2.4,1.0,2.4,1.4,0,0,0,0,Home Win
1924-05-29,Uruguay,United States,Olympic Games,1924,294.0,1999.0,1705.0,2.4,0.0,2.4,1.6,0.0,1.0,7.0,0,0,0,0,Home Win
1924-06-01,France,Uruguay,Olympic Games,1924,-439.0,1560.0,1999.0,0.6,2.4,-1.7999999999999998,0.8,1.8,2.4,1.0,0,0,0,0,Away Win
1924-06-05,Switzerland,Sweden,Olympic Games,1924,-67.0,1598.0,1665.0,1.0,3.0,-2.0,1.8,4.4,2.0,1.2,0,0,0,0,Home Win
1924-06-06,Uruguay,Netherlands,Olympic Games,1924,179.0,1999.0,1820.0,2.4,1.2,1.2,2.4,1.2,1.0,0.8,0,0,0,0,Home Win
1924-06-08,Sweden,Netherlands,Olympic Games,1924,-155.0,1665.0,1820.0,2.4,1.0,1.4,3.8,1.4,1.2,1.2,0,0,0,0,Draw
1924-06-09,Sweden,Netherlands,Olympic Games,1924,-155.0,1665.0,1820.0,2.0,0.6,1.4,3.6,0.8,1.2,1.2,0,0,0,0,Home Win
1924-06-09,Uruguay,Switzerland,Olympic Games,1924,401.0,1999.0,1598.0,2.4,1.4,1.0,2.4,1.8,1.2,1.8,0,0,0,0,Home Win
1924-06-15,Norway,Germany,Friendly,1924,-47.0,1614.0,1661.0,0.8,2.4,-1.5999999999999999,1.2,1.8,2.2,1.2,0,0,0,0,Away Win
1924-06-22,Austria,Egypt,Friendly,1924,130.0,1805.0,1675.0,0.6,0.0,0.6,2.4,0.0,2.6,5.0,0,0,0,0,Home Win
1924-06-29,Sweden,Egypt,Friendly,1924,-10.0,1665.0,1675.0,2.0,0.0,2.0,3.6,0.5,1.0,4.0,0,0,0,0,Home Win
1924-08-31,Germany,Sweden,Friendly,1924,-4.0,1661.0,1665.0,2.4,2.0,0.3999999999999999,1.8,3.0,1.0,0.8,0,0,0,0,Away Win
1924-09-21,Sweden,Norway,Nordic Championship,1924,51.0,1665.0,1614.0,2.0,0.8,1.2,2.8,1.2,1.0,1.6,0,0,0,0,Home Win
1924-09-21,Uruguay,Argentina,Friendly,1924,96.0,1999.0,1903.0,2.4,1.8,0.5999999999999999,2.6,2.0,1.2,1.0,0,0,0,0,Draw
1924-10-02,Argentina,Uruguay,Friendly,1924,-96.0,1903.0,1999.0,1.4,2.6,-1.2000000000000002,1.8,2.8,1.2,0.6,0,0,0,0,Home Win
1924-10-12,Argentina,Paraguay,Copa América,1924,136.0,1903.0,1767.0,1.4,1.2,0.19999999999999996,1.6,0.8,1.2,1.6,0,0,0,0,Draw
1924-10-26,Uruguay,Paraguay,Copa América,1924,232.0,1999.0,1767.0,2.0,1.4,0.6000000000000001,2.4,0.8,1.0,1.2,0,0,0,0,Home Win
1924-11-02,Uruguay,Argentina,Copa América,1924,96.0,1999.0,1903.0,2.0,1.6,0.3999999999999999,2.0,1.4,1.0,0.8,0,0,0,0,Draw
1924-11-09,Austria,Sweden,Friendly,1924,140.0,1805.0,1665.0,1.2,2.6,-1.4000000000000001,3.0,3.8,2.4,0.8,0,0,0,0,Draw
1924-11-11,Belgium,France,Friendly,1924,337.0,1897.0,1560.0,0.6,0.6,0.0,1.0,0.8,2.8,2.6,0,0,0,0,Home Win
1924-12-08,England,Belgium,Friendly,1924,7.0,1904.0,1897.0,2.2,1.0,1.2000000000000002,2.6,1.2,1.4,2.4,0,0,0,0,Home Win
1924-12-14,Germany,Switzerland,Friendly,1924,63.0,1661.0,1598.0,2.4,1.4,1.0,1.8,1.6,1.4,2.0,0,0,0,0,Draw
1924-12-21,Spain,Austria,Friendly,1924,222.0,2027.0,1805.0,2.4,0.8,1.5999999999999999,2.4,1.8,0.4,2.4,0,0,0,0,Home Win
1925-03-15,Belgium,Netherlands,Friendly,1925,-14.0,1776.0,1790.0,1.0,1.0,0.0,1.2,1.2,2.8,1.6,0,0,0,0,Away Win
1925-03-22,Austria,Switzerland,Friendly,1925,67.0,1842.0,1775.0,0.8,1.4,-0.5999999999999999,2.0,1.4,2.4,1.8,0,0,0,0,Home Win
1925-03-29,Netherlands,Germany,Friendly,1925,119.0,1790.0,1671.0,1.4,2.0,-0.6000000000000001,1.2,1.8,1.4,1.6,0,0,0,0,Home Win
1925-04-04,Scotland,England,British Home Championship,1925,10.0,1912.0,1902.0,1.6,2.2,-0.6000000000000001,2.2,2.6,1.6,1.0,0,0,0,0,Home Win
1925-04-19,France,Austria,Friendly,1925,-279.0,1563.0,1842.0,0.6,1.4,-0.7999999999999999,0.8,2.0,2.8,1.6,0,0,0,0,Away Win
1925-04-19,Switzerland,Netherlands,Friendly,1925,-15.0,1775.0,1790.0,1.4,2.0,-0.6000000000000001,1.2,1.4,1.4,1.2,0,0,0,0,Home Win
1925-05-03,Netherlands,Belgium,Friendly,1925,14.0,1790.0,1776.0,1.8,0.8,1.0,1.4,1.0,1.8,2.8,0,0,0,0,Home Win
1925-05-21,France,England,Friendly,1925,-339.0,1563.0,1902.0,0.0,1.6,-1.6,0.4,2.0,3.6,1.2,0,0,0,0,Away Win
1925-05-24,Switzerland,Belgium,Friendly,1925,-1.0,1775.0,1776.0,1.4,0.6,0.7999999999999999,1.4,0.8,1.6,3.6,0,0,0,0,Draw
1925-06-01,Switzerland,Spain,Friendly,1925,-197.0,1775.0,1972.0,1.0,2.4,-1.4,1.0,2.0,1.4,0.6,0,0,0,0,Away Win
1925-06-21,Sweden,Germany,Friendly,1925,220.0,1891.0,1671.0,2.6,1.4,1.2000000000000002,3.8,1.2,0.8,1.4,0,0,0,0,Home Win
1925-07-05,Sweden,Austria,Friendly,1925,49.0,1891.0,1842.0,2.6,2.0,0.6000000000000001,3.4,2.2,0.6,0.8,0,0,0,0,Away Win
1925-07-09,Argentina,Paraguay,Copa Chevallier Boutell,1925,177.0,1954.0,1777.0,1.2,0.8,0.3999999999999999,0.6,0.8,0.8,1.8,0,0,0,0,Draw
1925-07-12,Argentina,Paraguay,Copa Chevallier Boutell,1925,177.0,1954.0,1777.0,1.4,1.0,0.3999999999999999,0.8,1.0,0.6,1.6,0,0,0,0,Draw
1925-07-14,Uruguay,Paraguay,Friendly,1925,255.0,2032.0,1777.0,1.6,1.2,0.40000000000000013,1.6,1.0,0.8,1.2,0,0,0,0,Away Win
1925-07-18,Uruguay,Paraguay,Friendly,1925,255.0,2032.0,1777.0,1.0,1.2,-0.19999999999999996,1.0,0.8,1.0,1.0,0,0,0,0,Away Win
1925-08-15,Paraguay,Uruguay,Friendly,1925,-255.0,1777.0,2032.0,1.6,0.8,0.8,1.0,0.8,1.0,1.0,0,0,0,0,Home Win
1925-08-19,Paraguay,Uruguay,Friendly,1925,-255.0,1777.0,2032.0,2.2,0.8,1.4000000000000001,1.0,0.6,0.4,0.8,0,0,0,0,Away Win
1925-08-23,Norway,Sweden,Nordic Championship,1925,-325.0,1566.0,1891.0,0.6,2.0,-1.4,1.0,2.8,2.4,1.4,0,0,0,0,Away Win
1925-08-23,Paraguay,Uruguay,Friendly,1925,-255.0,1777.0,2032.0,2.0,0.8,1.2,0.8,0.2,0.4,0.6,0,0,0,0,Draw
1925-09-27,Austria,Spain,Friendly,1925,-130.0,1842.0,1972.0,2.0,2.4,-0.3999999999999999,2.4,2.2,1.0,0.4,0,0,0,0,Away Win
1925-10-25,Switzerland,Germany,Friendly,1925,104.0,1775.0,1671.0,1.0,0.8,0.19999999999999996,1.0,1.0,1.4,1.6,0,0,0,0,Away Win
1925-11-08,Switzerland,Austria,Friendly,1925,-67.0,1775.0,1842.0,0.8,1.8,-1.0,0.8,2.2,2.0,1.0,0,0,0,0,Home Win
1925-11-08,United States,Canada,Friendly,1925,86.0,1689.0,1603.0,0.0,3.0,-3.0,0.0,1.0,3.6666666666666665,0.0,0,0,0,0,Home Win
1925-11-29,Argentina,Paraguay,Copa América,1925,177.0,1954.0,1777.0,1.4,2.0,-0.6000000000000001,0.8,0.6,0.6,0.2,0,0,0,0,Home Win
1925-12-06,Brazil,Paraguay,Copa América,1925,92.0,1869.0,1777.0,1.2,1.4,-0.19999999999999996,1.2,0.4,1.2,0.6,0,0,0,0,Home Win
1925-12-13,Argentina,Brazil,Copa América,1925,85.0,1954.0,1869.0,1.4,1.8,-0.40000000000000013,0.8,2.0,0.4,1.2,0,0,0,0,Home Win
1925-12-13,Belgium,Austria,Friendly,1925,-66.0,1776.0,1842.0,0.8,1.8,-1.0,0.6,2.0,2.0,1.0,0,0,0,0,Away Win
1925-12-17,Brazil,Paraguay,Copa América,1925,92.0,1869.0,1777.0,1.2,0.8,0.3999999999999999,1.8,0.6,2.0,1.6,0,0,0,0,Home Win
1925-12-20,Argentina,Paraguay,Copa América,1925,177.0,1954.0,1777.0,1.8,0.2,1.6,1.6,0.6,0.6,2.2,0,0,0,0,Home Win
1925-12-25,Argentina,Brazil,Copa América,1925,85.0,1954.0,1869.0,2.2,1.8,0.40000000000000013,2.2,2.2,0.8,1.8,0,0,0,0,Draw
1926-01-31,Haiti,Curaçao,Friendly,1926,-344.0,1265.0,1609.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,Away Win
1926-02-07,Haiti,Curaçao,Friendly,1926,-344.0,1265.0,1609.0,0.5,2.0,-1.5,0.5,1.0,1.0,0.5,0,0,0,0,Home Win
